"Topic","Sentiment","TweetId","TweetDate","TweetText"
"microsoft","neutral","126651401010028544","Wed Oct 19 13:30:21 +0000 2011","#Microsoft #Cloud Oracle, Windows Garner Different Views over Multitenant Cloud ...: Microsoft's cloud appr... http://t.co/lVzJNRPs #TCN"
"microsoft","neutral","126651399730769922","Wed Oct 19 13:30:21 +0000 2011","#Microsoft #Cloud Getting Started with Microsoft's Windows Azure Cloud: The Lay of ...: Good tools integrat... http://t.co/2luPCfho #TCN"
"microsoft","neutral","126651360602112000","Wed Oct 19 13:30:12 +0000 2011","How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U"
"microsoft","neutral","126650859290501121","Wed Oct 19 13:28:12 +0000 2011","RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft"
"microsoft","neutral","126650839279476736","Wed Oct 19 13:28:07 +0000 2011","Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft"
"microsoft","neutral","126650651370467328","Wed Oct 19 13:27:22 +0000 2011","#stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;)"
"microsoft","neutral","126649108202143744","Wed Oct 19 13:21:15 +0000 2011","#Silver &#GOLD #Apple tumbles no matter how many sold #Microsoft buys them 4 a nice price so get in there show #justsayin #Droid rules inend"
"microsoft","neutral","126647567877541889","Wed Oct 19 13:15:07 +0000 2011","#Microsoft shows 'touch screen' for any surface http://t.co/sNaPW5tl"
"microsoft","neutral","126647558469722112","Wed Oct 19 13:15:05 +0000 2011","#Microsoft Community Blogs The 7/365 Review - The Cloud's Impact on Business http://t.co/gPB2MjFW"
"microsoft","neutral","126646015863427072","Wed Oct 19 13:08:57 +0000 2011","@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI"
"microsoft","neutral","126645991947513857","Wed Oct 19 13:08:52 +0000 2011","I gave @RyannosaurusRex +K about Microsoft Windows on @klout http://t.co/Y33v8wVr #klout #microsoft #windows"
"microsoft","neutral","126645459568705536","Wed Oct 19 13:06:45 +0000 2011","#Microsoft's Steve Ballmer attacks #Android phones: http://t.co/x2YmWESs"
"microsoft","neutral","126644332177530880","Wed Oct 19 13:02:16 +0000 2011","See how you can save 40% on dozens of #Microsoft #certification practice exams http://t.co/KojQrE1q via @EricLigman"
"microsoft","neutral","126644191299252224","Wed Oct 19 13:01:42 +0000 2011","RT @elearnnet: #microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG"
"microsoft","neutral","126643947190759425","Wed Oct 19 13:00:44 +0000 2011","Changing the past and organizing the future with #Microsoft http://t.co/bYYFhtpZ"
"microsoft","neutral","126642779064504320","Wed Oct 19 12:56:06 +0000 2011","RT @HealthVault: Learn how to create and use your emergency profile on #Microsoft #HealthVault - #PHR #healthit - Step by step #Docs htt ..."
"microsoft","neutral","126642612412227585","Wed Oct 19 12:55:26 +0000 2011","#microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG"
"microsoft","neutral","126642611598540801","Wed Oct 19 12:55:26 +0000 2011","#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK"
"microsoft","neutral","126642532863049728","Wed Oct 19 12:55:07 +0000 2011","#OmniTouch Projector (which is supported by #Microsoft ) Turns Anything Into a Touchscreen http://t.co/9yt5Y9Ab aracılığıyla @geekosystem"
"microsoft","neutral","126642137424076800","Wed Oct 19 12:53:33 +0000 2011","2 hours south of Richmond, VA --&gt; #Microsoft Builds Two-Headed Data Center in Feds’ Backyard http://t.co/aWwVVoDR #cloud #tech"
"microsoft","neutral","126641727254695937","Wed Oct 19 12:51:55 +0000 2011","#SteveBallmer just called me a ""Computer Scientist"" :) http://t.co/u1zmU9Ih #Microsoft #Android"
"microsoft","neutral","126641223229386752","Wed Oct 19 12:49:55 +0000 2011","RT @AppSense: “@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http ..."
"microsoft","neutral","126640775730700288","Wed Oct 19 12:48:08 +0000 2011","RT @AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA"
"microsoft","neutral","126640203828969472","Wed Oct 19 12:45:52 +0000 2011","Can you add multiple queues to the workspace in MS CRM Online 2011? ..and how? #microsoft #crm #queues #customerservice"
"microsoft","neutral","126638865971806209","Wed Oct 19 12:40:33 +0000 2011","Infosys, has tied up with Microsoft to provide cloud-based offerings to clients... http://t.co/zwqwpdQ4 #cloud #infosys #microsoft #technews"
"microsoft","neutral","126638751307931648","Wed Oct 19 12:40:05 +0000 2011","#Microsoft details #Windows8's new Start Screen Search http://t.co/Z6X5rE5q"
"microsoft","neutral","126638261421613056","Wed Oct 19 12:38:09 +0000 2011","#Google #Mobile Boss Andy Rubin on #Apple, #Microsoft and Tablets, Live at AsiaD - Ina Fried - #Mobile - AllThingsD http://t.co/S0jkqPwn"
"microsoft","neutral","126637865550618624","Wed Oct 19 12:36:34 +0000 2011","RT @MichaelKroker: Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.c ..."
"microsoft","neutral","126637677335429121","Wed Oct 19 12:35:49 +0000 2011","Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0"
"microsoft","neutral","126637437953900546","Wed Oct 19 12:34:52 +0000 2011","“@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/gyGE5SCa”"
"microsoft","neutral","126637411114553344","Wed Oct 19 12:34:46 +0000 2011","“@AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/jXhFHPTJ”"
"microsoft","neutral","126636379479343106","Wed Oct 19 12:30:40 +0000 2011","#Microsoft's Ballmer: We're Building Windows Server 8 Around Cloud - well I guess thats makes sense!"
"microsoft","neutral","126636194653147136","Wed Oct 19 12:29:56 +0000 2011","New #microsoft #WindowsLiveBook V2 Mobile Video + #GraphicsWorkstation http://t.co/LcUvLvAd"
"microsoft","neutral","126635954520854528","Wed Oct 19 12:28:58 +0000 2011","Apple’ cash balance = $75.9 billion, surpassing the total operating balance of the U.S. government  #rich #apple #google #microsoft  #money"
"microsoft","neutral","126635633245564928","Wed Oct 19 12:27:42 +0000 2011","Learned a new word ""BLOB"" regarding to #Microsoft #SharePoint moving .docs from the database to a fileserver. #vmworld #VMworld2011"
"microsoft","neutral","126635573921316864","Wed Oct 19 12:27:28 +0000 2011","hmm, that should have read 'the milky white film of busyness' :D #vs2010 #microsoft"
"microsoft","neutral","126635080100757504","Wed Oct 19 12:25:30 +0000 2011","RT @technabob: Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you… http://t.co/PJpFeyTF"
"microsoft","neutral","126635053139763200","Wed Oct 19 12:25:24 +0000 2011","“@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT”"
"microsoft","neutral","126634784326828032","Wed Oct 19 12:24:20 +0000 2011","#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA"
"microsoft","neutral","126634396773130240","Wed Oct 19 12:22:47 +0000 2011","does anyone else get the 'milky white film of business' with Visual Studio? #vs2010 #microsoft"
"microsoft","neutral","126632917643427841","Wed Oct 19 12:16:54 +0000 2011","Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you… http://t.co/PJpFeyTF"
"microsoft","neutral","126632860386988033","Wed Oct 19 12:16:41 +0000 2011","After years of failures, #Microsoft is finally making money in the handheld market -- but not in the way you’d think"
"microsoft","neutral","126632280985845760","Wed Oct 19 12:14:23 +0000 2011","#Microsoft #Dynamics GP soon to offer 64-bit Hyper-V images only : http://t.co/82CFFcHZ"
"microsoft","neutral","126631882149474305","Wed Oct 19 12:12:48 +0000 2011","Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!"
"microsoft","neutral","126631805288849408","Wed Oct 19 12:12:29 +0000 2011","Seeking a Manager of IT for Immediate Hire in Sterling, VA! Send resumes to julia.snik@rht.com for consideration! #dcjobs #cisco #microsoft"
"microsoft","neutral","126631188394811392","Wed Oct 19 12:10:02 +0000 2011","Ballmer: We’re beating Google in the cloud http://t.co/YFAmguRF #ballmer #google #microsoft #cloud"
"microsoft","neutral","126631077468049408","Wed Oct 19 12:09:36 +0000 2011","Good luck to #CPG team RT @MindTree_PR: #MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/aTNnITtt  #CGT"
"microsoft","neutral","126630800413310976","Wed Oct 19 12:08:30 +0000 2011","#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT"
"microsoft","neutral","126630728690704384","Wed Oct 19 12:08:13 +0000 2011","Open Virtualization Format adopted by #VMware #Microsoft and #Citrix. How come no mention for open source leader #RedHat? #vmworld #SEC1802"
"microsoft","neutral","126628957566156800","Wed Oct 19 12:01:11 +0000 2011","Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http://t.co/ZcdTjyrp"
"microsoft","neutral","126628527155052544","Wed Oct 19 11:59:28 +0000 2011","RT @VentureBeat: #Ballmer: “We’ve picked our play” in #social with #Skype deal http://t.co/03IHBOgj #microsoft #xbox #in"
"microsoft","neutral","126626502937812992","Wed Oct 19 11:51:25 +0000 2011","#JaccuseDZ RT @zeggar-@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria... http://t.co/BuWiL76A"
"microsoft","neutral","126626166261022720","Wed Oct 19 11:50:05 +0000 2011","M10135 Microsoft Course. RRP £1640 + VAT. Our Price = £1148 + VAT http://t.co/vOTLSnfX #ittraining #microsoft"
"microsoft","neutral","126625418118832128","Wed Oct 19 11:47:06 +0000 2011","Technology 4 StartUp Britain Week: Attracting Customers With SEO and PPC http://t.co/o7tHRXPr #microsoft"
"microsoft","neutral","126625193786490881","Wed Oct 19 11:46:13 +0000 2011","@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess"
"microsoft","neutral","126622411587190784","Wed Oct 19 11:35:10 +0000 2011","#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games"
"microsoft","neutral","126622356817981440","Wed Oct 19 11:34:57 +0000 2011","@WonderLaura, Please cld u send me steps on how to add a custom .master files through SPD 2010. i just downloaded some files from #Microsoft"
"microsoft","neutral","126622297917374464","Wed Oct 19 11:34:43 +0000 2011","#VisualStudio 11 Developer Preview Training Kit released: start learning - http://t.co/d6meZBZv #Microsoft"
"microsoft","neutral","126621573271650304","Wed Oct 19 11:31:50 +0000 2011","#Microsoft news: #SQLServer licensing will be different from december2011 | #Office365 and #Azure will be available in #Algeria in 2013"
"microsoft","neutral","126621144177577984","Wed Oct 19 11:30:07 +0000 2011","How to oranise and sort your emails with the categories feature in #Microsoft #Outlook - http://t.co/NSpqbzFZ"
"microsoft","neutral","126621142743138305","Wed Oct 19 11:30:07 +0000 2011","#Microsoft Announces New “Playful Learning” Titles - Wired News : http://t.co/nN8oietT #av"
"microsoft","neutral","126619580096462848","Wed Oct 19 11:23:55 +0000 2011","Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008 http://t.co/MK8pv0TN #gdapps #ballmer #microsoft #yahoo"
"microsoft","neutral","126619293977812992","Wed Oct 19 11:22:46 +0000 2011","@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG"
"microsoft","neutral","126619258099744768","Wed Oct 19 11:22:38 +0000 2011","#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/xOqL8Wqh"
"microsoft","neutral","126619256015167488","Wed Oct 19 11:22:37 +0000 2011","#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k"
"microsoft","neutral","126617626435780608","Wed Oct 19 11:16:09 +0000 2011","#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/3QXy2Zo4"
"microsoft","neutral","126617142761230337","Wed Oct 19 11:14:13 +0000 2011","RT @mattimooz: I'm at #microsoft and been served #cake for lunch, ok not just cake but its definitely involved. You live a good life @bennuk"
"microsoft","neutral","126616809079193600","Wed Oct 19 11:12:54 +0000 2011","@MrRobinson ""hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit"
"microsoft","neutral","126616636621996032","Wed Oct 19 11:12:13 +0000 2011","“@GeeCloud: Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit” @SoftlinePastel"
"microsoft","neutral","126615565673570305","Wed Oct 19 11:07:57 +0000 2011","#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/YLlITFAt"
"microsoft","neutral","126615350916816896","Wed Oct 19 11:07:06 +0000 2011","#Microsoft #Cloud Getting Physical with Virtual Servers: Q. Is it important that Windows Server and Microso... http://t.co/n8ky79pQ #TCN"
"microsoft","neutral","126614792092909568","Wed Oct 19 11:04:53 +0000 2011","Build once, scale to many: #Microsoft allows creators to extend experiences to multiple touchpoints like xBox, Windows Mobile. #ULforthewin"
"microsoft","neutral","126614365280542720","Wed Oct 19 11:03:11 +0000 2011","@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ"
"microsoft","neutral","126614116927422464","Wed Oct 19 11:02:12 +0000 2011","@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just released..http://bit.ly/pY0hlZ"
"microsoft","neutral","126614037608935424","Wed Oct 19 11:01:53 +0000 2011","#Ballmer On Not Buying #Yahoo: “Sometimes You’re Lucky” via @techcrunch http://t.co/MrjkOXnO #Microsoft"
"microsoft","neutral","126613919623159808","Wed Oct 19 11:01:25 +0000 2011","Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google"
"microsoft","neutral","126613753499353088","Wed Oct 19 11:00:45 +0000 2011","#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft"
"microsoft","neutral","126613640278315008","Wed Oct 19 11:00:18 +0000 2011","#Microsoft announces official SQL Server driver for #Linux - http://t.co/lgTx40UM #SqlServer"
"microsoft","neutral","126613630551719936","Wed Oct 19 11:00:16 +0000 2011","There is a chance? #Microsoft and #Mobile http://t.co/p4ChgGwg"
"microsoft","neutral","126613275331919872","Wed Oct 19 10:58:51 +0000 2011","#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT"
"microsoft","neutral","126611886979555328","Wed Oct 19 10:53:20 +0000 2011","Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft"
"microsoft","neutral","126611785666134016","Wed Oct 19 10:52:56 +0000 2011","RT @qmatteoq: Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!"
"microsoft","neutral","126611604925194240","Wed Oct 19 10:52:13 +0000 2011","#microsoft ‘People-Centric’ Windows Phone 7.5 Update Released http://t.co/oImNAkVf"
"microsoft","neutral","126611557370183681","Wed Oct 19 10:52:02 +0000 2011","Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce"
"microsoft","neutral","126611372552355841","Wed Oct 19 10:51:18 +0000 2011","Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!"
"microsoft","neutral","126610800382181376","Wed Oct 19 10:49:01 +0000 2011","Just walked in the door of the #Microsoft #kenyaopendoor conference..."
"microsoft","neutral","126610131671715840","Wed Oct 19 10:46:22 +0000 2011","A New Landscape for Retail Banking: New report from #Efma with #Microsoft http://t.co/2XNz3F9C"
"microsoft","neutral","126610091855192064","Wed Oct 19 10:46:12 +0000 2011","Windows 7 Roadmap = #Windows #8 Roadmap: M3 final 6.1.6801 (7) and 6.2.8102 (8). #Beta at #CES? :O #Microsoft"
"microsoft","neutral","126610035655704577","Wed Oct 19 10:45:59 +0000 2011","Microsoft Stores giving away free Windows Phone devices with $499 spend http://t.co/YEVwfL4N #microsoft #windows"
"microsoft","neutral","126609904298491904","Wed Oct 19 10:45:28 +0000 2011","Big Data and the Cloud - More Hype or a Real Workload? http://t.co/WA0bP7Mx #azure #hpc #microsoft"
"microsoft","neutral","126609815278592000","Wed Oct 19 10:45:06 +0000 2011","#Microsoft acquisition of #Skype has closed. http://t.co/Vbr0CPKr Will it be integrated this with #technology like #Exchange and #Outlook?"
"microsoft","neutral","126608763456200704","Wed Oct 19 10:40:56 +0000 2011","Novidade #Microsoft: RT @Cibereconomia: This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/yqh20Z0u"
"microsoft","neutral","126607853640364032","Wed Oct 19 10:37:19 +0000 2011","#Infosys, #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz"
"microsoft","neutral","126607793280126976","Wed Oct 19 10:37:04 +0000 2011","#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename “Concero” http://t.co/TSYXWdKh  #Cloud"
"microsoft","neutral","126607106953580546","Wed Oct 19 10:34:21 +0000 2011","#Microsoft's Steve Ballmer attacks #Android phones http://t.co/cuoW78du"
"microsoft","neutral","126606671874228225","Wed Oct 19 10:32:37 +0000 2011","Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft"
"microsoft","neutral","126606546556829696","Wed Oct 19 10:32:07 +0000 2011","RT @guardiantech: #Microsoft Kinect brings 'playful learning' to the Xbox 360 http://t.co/ys79quRD #Gaming"
"microsoft","neutral","126606023174791168","Wed Oct 19 10:30:02 +0000 2011","#OmniTouch #Microsoft  http://t.co/qwk0YUrH via @youtube"
"microsoft","neutral","126604925881954305","Wed Oct 19 10:25:41 +0000 2011","Get #Microsoft #http://t.co/TMUrucvW certified now!! http://t.co/3Qr7XoCy"
"microsoft","neutral","126604903408869378","Wed Oct 19 10:25:35 +0000 2011","Early cloud #Microsoft partners can qualify for Microsoft Cloud Accelerate! http://t.co/pjkyf0gf"
"microsoft","neutral","126604631894790144","Wed Oct 19 10:24:31 +0000 2011","Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI."
"microsoft","neutral","126604425832837120","Wed Oct 19 10:23:41 +0000 2011","#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/YgISO7xt"
"microsoft","neutral","126604425635692545","Wed Oct 19 10:23:41 +0000 2011","#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/D0u2o9nZ"
"microsoft","neutral","126604152536178688","Wed Oct 19 10:22:36 +0000 2011","#Microsoft idea: Search the Internet like a celebrity (Todd Bishop/GeekWire) http://t.co/WhROX8KA"
"microsoft","neutral","126602212511203328","Wed Oct 19 10:14:54 +0000 2011","► #Job #IT #Projekt #Management #Microsoft  | Projekt für Freelancer: Programm Manager (m/w) in Berlin » http://t.co/MO4jtpTL"
"microsoft","neutral","126601735417499648","Wed Oct 19 10:13:00 +0000 2011","thinking thinking thinking thinking #dotnet #asp #microsoft"
"microsoft","neutral","126600989150158849","Wed Oct 19 10:10:02 +0000 2011","Creating #Pareto charts using #Microsoft #Excel http://t.co/B59lPyCS"
"microsoft","neutral","126600074825445376","Wed Oct 19 10:06:24 +0000 2011","#Microsoft Changes The Yet Known# Design of #Windows Eight http://t.co/EGa3wrr4"
"microsoft","neutral","126599980847869952","Wed Oct 19 10:06:02 +0000 2011","#Google sets alternative to #Microsoft http://t.co/EqAzzbcz"
"microsoft","neutral","126599671400497153","Wed Oct 19 10:04:48 +0000 2011","Watch short video on #Microsoft #Lync End User Adoption. A practical solution for users http://t.co/Qpk5DHEn #ITPro #UCOMS #OCS #WhyMSFT"
"microsoft","neutral","126599087389806592","Wed Oct 19 10:02:29 +0000 2011","#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/tdMFe0nI"
"microsoft","neutral","126598871760642048","Wed Oct 19 10:01:37 +0000 2011","Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/CStd8cPM #humor #foodie #microsoft"
"microsoft","neutral","126598867847348224","Wed Oct 19 10:01:36 +0000 2011","Funny #BillGates #Aprons w/Google #1 ranked #LTCartoon “Got #Microsoft“? http://t.co/DRvKSVF6 #humor #foodie #microsoft"
"microsoft","neutral","126598515248992257","Wed Oct 19 10:00:12 +0000 2011","#Kinect Makes Learning Playful with Help from Sesame Street and National Geographic http://t.co/xQXP2uWx Genius idea ;) #Microsoft"
"microsoft","neutral","126597883477762048","Wed Oct 19 09:57:42 +0000 2011","Windows Phone Tango and Apollo rumors suggest new screen specs
#microsoft #wp7"
"microsoft","neutral","126597538794057728","Wed Oct 19 09:56:19 +0000 2011","Steve Ballmer, #Microsoft's chief executive believes that #Google's #Android mobile phones for being too complicated. What do you..."
"microsoft","neutral","126596825875611648","Wed Oct 19 09:53:30 +0000 2011","#Kinect -projector makes all surfaces touchscreen #ar #touch #microsoft #xbox360 #gaming #games  http://t.co/67CMvCki"
"microsoft","neutral","126596045575684096","Wed Oct 19 09:50:23 +0000 2011","Ballmer On Not Buying Yahoo: “Sometimes You’re Lucky”: Speaking today at Web 2.0, #Microsoft… http://t.co/KOt83DxF"
"microsoft","neutral","126595014846459904","Wed Oct 19 09:46:18 +0000 2011","Steve Ballmer people need to be computer scientists to figure out how to use #Android phones | @Telegraph http://t.co/B5X0SDgp #Microsoft"
"microsoft","neutral","126593877321842690","Wed Oct 19 09:41:47 +0000 2011","Windows Phone Tango and Apollo rumors suggest new screen specs http://t.co/8X30jQAH #microsoft #windows"
"microsoft","neutral","126593450253623297","Wed Oct 19 09:40:05 +0000 2011","#Microsoft to Require yearly #Sustainability Reporting by Vendors http://t.co/71Rm0QOT via @CaelusGreenRoom #CSR #GMIC"
"microsoft","neutral","126592300070608896","Wed Oct 19 09:35:30 +0000 2011","CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure"
"microsoft","neutral","126592158802264064","Wed Oct 19 09:34:57 +0000 2011","#Microsoft discontinued product named #ENSEMBLE STUDIOS on October 14, 2011. Review and comment: http://t.co/eJ8a2Msm"
"microsoft","neutral","126592000395984896","Wed Oct 19 09:34:19 +0000 2011","#Microsoft #Cloud Windows Intune: Microsoft Offers Cloud Partners New Incentive ...: ... calendar year, whi... http://t.co/ufI0YlL7 #TCN"
"microsoft","neutral","126591976408748032","Wed Oct 19 09:34:13 +0000 2011","RT @joaoluisc: This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/Qcih8fjg #apple #microsoft"
"microsoft","neutral","126591072884359168","Wed Oct 19 09:30:38 +0000 2011","#Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/eZBtVm9Z"
"microsoft","neutral","126591029993406464","Wed Oct 19 09:30:28 +0000 2011","This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/Qcih8fjg #apple #microsoft"
"microsoft","neutral","126590959290032128","Wed Oct 19 09:30:11 +0000 2011","... and we were just told what a #microsoft minute is: it is 95 sconds + 1 second which is from 1 to 10 minutes. :)"
"microsoft","neutral","126590231137886209","Wed Oct 19 09:27:17 +0000 2011","#Microsoft and #Nokia Announce suite of ‘Microsoft Apps’ for Nokia’s Symbian Belle Platform http://t.co/c1YryIFh #WP7 #WP75"
"microsoft","neutral","126588750628257792","Wed Oct 19 09:21:24 +0000 2011","SeNews : Ballmer: 70% Of The Time, Google & Bing Are The Same, So Try Bing! #Microsoft #Bing : http://t.co/6RmJ9Bgn"
"microsoft","neutral","126588693577338881","Wed Oct 19 09:21:11 +0000 2011","SeNews : Microsoft extends revenue guarantees to Yahoo #Yahoo #Microsoft : http://t.co/bR3MHHVg"
"microsoft","neutral","126588643782574080","Wed Oct 19 09:20:59 +0000 2011","SeNews : Ballmer on not buying Yahoo: 'Sometimes you're lucky' #Microsoft #Yahoo : http://t.co/E0kvSTj4"
"microsoft","neutral","126588145549574144","Wed Oct 19 09:19:00 +0000 2011","RT @InternetBH: #Microsoft shows 'touch screen' for any surface

http://t.co/rT9g3pUH"
"microsoft","neutral","126586306464727041","Wed Oct 19 09:11:41 +0000 2011","Find & give information about software bugs & help improve #Microsoft products. Apply to become a #Beta Tester http://t.co/OSWEfixz #ITPro"
"twitter","irrelevant","126881169169063937","Thu Oct 20 04:43:22 +0000 2011","paradão , no , #twitter"
"twitter","irrelevant","126881114936717313","Thu Oct 20 04:43:09 +0000 2011","@ElieDzR  aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal"
"twitter","irrelevant","126881095378665473","Thu Oct 20 04:43:05 +0000 2011","#Twitter donde las peleas entre personas son mas comunes que frutas en un mercado."
"twitter","irrelevant","126881008002940928","Thu Oct 20 04:42:44 +0000 2011","#CHISTE : EN QUE SE PARECEN LOS PITUFOS AL #TWITTER ? R= EN QUE LOS 2 TIENEN EL PAJARO AZUL XD"
"twitter","irrelevant","126880978324037632","Thu Oct 20 04:42:37 +0000 2011","Saindo #Twitter !"
"twitter","irrelevant","126880901903826945","Thu Oct 20 04:42:19 +0000 2011","#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @AmandaDGAF_16"
"twitter","irrelevant","126880805610987520","Thu Oct 20 04:41:56 +0000 2011","Hasta mañana mi gente linda de #Twitter y #Facebook
sweet dream &lt;3"
"twitter","irrelevant","126880734152634368","Thu Oct 20 04:41:39 +0000 2011","3 razones por las que #Twitter mejora la escritura: http://t.co/MBbzZGOR"
"twitter","irrelevant","126880709427208192","Thu Oct 20 04:41:33 +0000 2011","Y pues ya me voy a dormir... Comper se quedan es su #Twitter !!"
"twitter","irrelevant","126880705996259328","Thu Oct 20 04:41:32 +0000 2011","Lo primero que pongo cuando abro el navegar es #Twitter Luego #Facebook y de ultimo #Hotmail! jajaja!"
"twitter","irrelevant","126880699587371008","Thu Oct 20 04:41:30 +0000 2011","A ver si me meto en la #adiccion esta de la #mierda de #twitter"
"twitter","irrelevant","126880644105121792","Thu Oct 20 04:41:17 +0000 2011","si es ese dia, voi a kumplir 2 años kon el #twitter :D"
"twitter","irrelevant","126880580485910529","Thu Oct 20 04:41:02 +0000 2011","Hoy #MiDia #Facebook #Twitter #Noticias todo ha estado super divertido y acelerado ¿Qué estará pasando?"
"twitter","irrelevant","126880556775522304","Thu Oct 20 04:40:56 +0000 2011","kreo ke mi aniversario en el #twitter es el 24 de Dic. :O"
"twitter","irrelevant","126880519391686656","Thu Oct 20 04:40:47 +0000 2011",":o hoy no e utilizado el #twitter para nada :s"
"twitter","irrelevant","126880484797063168","Thu Oct 20 04:40:39 +0000 2011","Hasta el #queque de tarea pero heme aqui en #twitter y #FB jijijiji ya falta menos para terminar #thanksGod"
"twitter","irrelevant","126880477943570433","Thu Oct 20 04:40:37 +0000 2011","#Facebook ah quedado en el olvido gracias a #Twitter"
